Time,Open,High,Low,Close
2024.05.31.02:10,6.89368,6.8959,6.89368,6.8959
2024.05.31.02:15,6.89593,6.89675,6.89532,6.89628
2024.05.31.02:20,6.89633,6.89659,6.89491,6.89495
2024.05.31.02:25,6.89498,6.89562,6.89396,6.89421
2024.05.31.02:30,6.89425,6.89482,6.89387,6.89451
2024.05.31.02:35,6.89444,6.89484,6.89341,6.89394
2024.05.31.02:40,6.89395,6.8945,6.89348,6.89385
2024.05.31.02:45,6.89373,6.89437,6.8918,6.89211
2024.05.31.02:50,6.89213,6.89247,6.89039,6.89063
2024.05.31.02:55,6.8906,6.89095,6.8897,6.89051
2024.05.31.03:00,6.89049,6.89213,6.89013,6.89066
2024.05.31.03:05,6.89065,6.89214,6.89023,6.89185
2024.05.31.03:10,6.89185,6.89227,6.89099,6.89216
2024.05.31.03:15,6.89221,6.89251,6.89087,6.89088
2024.05.31.03:20,6.89092,6.89164,6.89025,6.89101
2024.05.31.03:25,6.89097,6.89371,6.89044,6.89368
2024.05.31.03:30,6.89358,6.89497,6.89344,6.89474
2024.05.31.03:35,6.89486,6.89563,6.89416,6.89472
2024.05.31.03:40,6.89464,6.89485,6.89083,6.89229
2024.05.31.03:45,6.89239,6.89318,6.8913,6.89148
2024.05.31.03:50,6.89149,6.89264,6.8914,6.89143
2024.05.31.03:55,6.89135,6.89201,6.89066,6.89165
2024.05.31.04:00,6.89165,6.89177,6.89077,6.89159
2024.05.31.04:05,6.8918,6.89185,6.88905,6.88927
2024.05.31.04:10,6.88934,6.88971,6.88788,6.88804
2024.05.31.04:15,6.88828,6.8887,6.88752,6.88862
2024.05.31.04:20,6.88861,6.88876,6.88756,6.88787
2024.05.31.04:25,6.88789,6.88798,6.88631,6.88671
2024.05.31.04:30,6.88692,6.88694,6.88376,6.88439
2024.05.31.04:35,6.88446,6.88483,6.88187,6.8828
2024.05.31.04:40,6.88267,6.88367,6.88189,6.88251
2024.05.31.04:45,6.88248,6.88309,6.88132,6.882
2024.05.31.04:50,6.88199,6.88284,6.88173,6.88239
2024.05.31.04:55,6.88239,6.88373,6.88171,6.88373
2024.05.31.05:00,6.88365,6.88384,6.87737,6.88081
2024.05.31.05:05,6.88077,6.88263,6.87972,6.88187
2024.05.31.05:10,6.88182,6.88187,6.87942,6.87973
2024.05.31.05:15,6.87983,6.88118,6.87942,6.88069
2024.05.31.05:20,6.88066,6.88068,6.87908,6.87945
2024.05.31.05:25,6.87961,6.87962,6.87837,6.87867
2024.05.31.05:30,6.87871,6.87901,6.87794,6.87808
2024.05.31.05:35,6.87803,6.87933,6.8773,6.87885
2024.05.31.05:40,6.87884,6.88056,6.87811,6.87831
2024.05.31.05:45,6.87828,6.87836,6.87548,6.87591
2024.05.31.05:50,6.87598,6.87805,6.87576,6.87775
2024.05.31.05:55,6.87775,6.8782,6.87543,6.87554
2024.05.31.06:00,6.87553,6.87636,6.87498,6.87602
2024.05.31.06:05,6.876,6.87756,6.87542,6.8764
2024.05.31.06:10,6.87637,6.87686,6.87563,6.87603
2024.05.31.06:15,6.87609,6.87665,6.87545,6.87547
2024.05.31.06:20,6.8754,6.87567,6.87483,6.87513
2024.05.31.06:25,6.87517,6.87651,6.8751,6.87607
2024.05.31.06:30,6.87606,6.8761,6.87487,6.87548
2024.05.31.06:35,6.87547,6.87571,6.87455,6.8747
2024.05.31.06:40,6.87477,6.87477,6.87315,6.87391
2024.05.31.06:45,6.87391,6.87563,6.87371,6.8751
2024.05.31.06:50,6.87514,6.87514,6.87383,6.87472
2024.05.31.06:55,6.8748,6.87492,6.8735,6.87431
2024.05.31.07:00,6.87423,6.87467,6.87348,6.8735
2024.05.31.07:05,6.87346,6.87364,6.87246,6.87248
2024.05.31.07:10,6.87256,6.87256,6.87095,6.87095
2024.05.31.07:15,6.87095,6.87218,6.87086,6.87096
2024.05.31.07:20,6.87097,6.87216,6.87097,6.87135
2024.05.31.07:25,6.87151,6.87334,6.87148,6.87268
2024.05.31.07:30,6.87275,6.87316,6.8712,6.8712
2024.05.31.07:35,6.87119,6.87257,6.87082,6.87173
2024.05.31.07:40,6.87194,6.87273,6.8717,6.87253
2024.05.31.07:45,6.87253,6.87333,6.87171,6.87225
2024.05.31.07:50,6.87224,6.87392,6.872,6.87392
2024.05.31.07:55,6.87402,6.87535,6.87227,6.87247
2024.05.31.08:00,6.87252,6.87375,6.87183,6.87371
2024.05.31.08:05,6.87376,6.87382,6.87206,6.87271
2024.05.31.08:10,6.87272,6.87288,6.87166,6.87212
2024.05.31.08:15,6.87205,6.87341,6.87192,6.87236
2024.05.31.08:20,6.87248,6.87312,6.87064,6.87311
2024.05.31.08:25,6.87309,6.87387,6.87134,6.87222
2024.05.31.08:30,6.87218,6.8742,6.86298,6.86497
2024.05.31.08:35,6.86486,6.86685,6.86108,6.8616
2024.05.31.08:40,6.86157,6.86229,6.85701,6.8572
2024.05.31.08:45,6.85738,6.85912,6.85596,6.85707
2024.05.31.08:50,6.85713,6.85831,6.85583,6.85638
2024.05.31.08:55,6.85637,6.8566,6.85377,6.85513
2024.05.31.09:00,6.85515,6.85718,6.85471,6.85638
2024.05.31.09:05,6.8563,6.85856,6.8552,6.85819
2024.05.31.09:10,6.85815,6.8588,6.85696,6.85823
2024.05.31.09:15,6.85817,6.85984,6.85763,6.85976
2024.05.31.09:20,6.85969,6.86005,6.85842,6.85991
2024.05.31.09:25,6.85997,6.86068,6.85926,6.86005
2024.05.31.09:30,6.86012,6.86297,6.86,6.86164
2024.05.31.09:35,6.86158,6.8618,6.85999,6.86155
2024.05.31.09:40,6.86145,6.86238,6.85961,6.85961
2024.05.31.09:45,6.85959,6.86024,6.85784,6.85913
2024.05.31.09:50,6.85912,6.86256,6.85912,6.86186
2024.05.31.09:55,6.86196,6.86432,6.8616,6.86191
2024.05.31.10:00,6.86203,6.86281,6.86064,6.86082
2024.05.31.10:05,6.86082,6.86186,6.85715,6.85716
2024.05.31.10:10,6.85718,6.86106,6.85652,6.85966
2024.05.31.10:15,6.85967,6.86058,6.85782,6.85858
2024.05.31.10:20,6.85864,6.86289,6.85843,6.86243
2024.05.31.10:25,6.8625,6.86328,6.86021,6.8622
2024.05.31.10:30,6.86228,6.8664,6.86214,6.86482
2024.05.31.10:35,6.86476,6.86706,6.86383,6.86699
2024.05.31.10:40,6.8669,6.87193,6.86657,6.87093
2024.05.31.10:45,6.87082,6.8712,6.86765,6.87071
2024.05.31.10:50,6.87063,6.87333,6.86792,6.87226
2024.05.31.10:55,6.87224,6.87224,6.8676,6.87068
2024.05.31.11:00,6.8707,6.87315,6.86851,6.86957
2024.05.31.11:05,6.8695,6.87336,6.86916,6.87257
2024.05.31.11:10,6.87256,6.87543,6.87163,6.87371
2024.05.31.11:15,6.87372,6.87737,6.87331,6.87704
2024.05.31.11:20,6.87711,6.87952,6.87681,6.87737
2024.05.31.11:25,6.87752,6.87942,6.87692,6.87693
2024.05.31.11:30,6.87692,6.87765,6.87553,6.87586
2024.05.31.11:35,6.87587,6.87627,6.87407,6.87543
2024.05.31.11:40,6.87541,6.87542,6.87271,6.87398
2024.05.31.11:45,6.87403,6.87411,6.87243,6.87289
2024.05.31.11:50,6.87289,6.87327,6.87182,6.87285
2024.05.31.11:55,6.87289,6.8769,6.87271,6.87689
2024.05.31.12:00,6.8769,6.87955,6.8769,6.87818
2024.05.31.12:05,6.87816,6.87993,6.87799,6.87941
2024.05.31.12:10,6.87935,6.8806,6.87831,6.87845
2024.05.31.12:15,6.87842,6.87842,6.877,6.87756
2024.05.31.12:20,6.87757,6.8789,6.87737,6.87833
2024.05.31.12:25,6.87826,6.87829,6.87685,6.87699
2024.05.31.12:30,6.87713,6.87729,6.87548,6.87639
2024.05.31.12:35,6.87645,6.87659,6.87443,6.87446
2024.05.31.12:40,6.87439,6.87459,6.87364,6.8737
2024.05.31.12:45,6.87365,6.87415,6.87289,6.87347
2024.05.31.12:50,6.87348,6.87482,6.87348,6.87482
2024.05.31.12:55,6.87482,6.8763,6.87482,6.87609
2024.05.31.13:00,6.87604,6.87675,6.87558,6.87563
2024.05.31.13:05,6.87563,6.87563,6.87424,6.87463
2024.05.31.13:10,6.87455,6.87465,6.87395,6.87417
2024.05.31.13:15,6.87408,6.87431,6.87341,6.87421
2024.05.31.13:20,6.87424,6.87432,6.8726,6.8727
2024.05.31.13:25,6.87276,6.87504,6.8725,6.87492
2024.05.31.13:30,6.87494,6.87509,6.87454,6.87482
2024.05.31.13:35,6.87486,6.87605,6.87486,6.87589
2024.05.31.13:40,6.87582,6.87635,6.87558,6.87619
2024.05.31.13:45,6.87615,6.87697,6.87604,6.87627
2024.05.31.13:50,6.87628,6.87723,6.87569,6.87723
2024.05.31.13:55,6.87723,6.87723,6.87576,6.87618
2024.05.31.14:00,6.87608,6.8766,6.87577,6.87652
2024.05.31.14:05,6.87646,6.87722,6.87645,6.87652
2024.05.31.14:10,6.87659,6.87659,6.87498,6.87557
2024.05.31.14:15,6.8756,6.87576,6.8752,6.87562
2024.05.31.14:20,6.87562,6.87564,6.8752,6.87531
2024.05.31.14:25,6.87538,6.87558,6.87526,6.87548
2024.05.31.14:30,6.87557,6.87659,6.87498,6.87659
2024.05.31.14:35,6.87662,6.87732,6.87628,6.87693
2024.05.31.14:40,6.87687,6.87792,6.8765,6.87659
2024.05.31.14:45,6.87659,6.87861,6.8764,6.87842
2024.05.31.14:50,6.87865,6.87996,6.87865,6.87939
2024.05.31.14:55,6.87933,6.87933,6.87865,6.87901
2024.05.31.15:00,6.87909,6.87922,6.87741,6.87778
2024.05.31.15:05,6.87778,6.87778,6.87722,6.87747
2024.05.31.15:10,6.87754,6.87938,6.87746,6.87938
2024.05.31.15:15,6.87936,6.8803,6.87902,6.87905
2024.05.31.15:20,6.87895,6.87954,6.87792,6.87842
2024.05.31.15:25,6.87836,6.87918,6.8779,6.87852
2024.05.31.15:30,6.8785,6.87938,6.87689,6.87775
2024.05.31.15:35,6.87796,6.87806,6.87721,6.87795
2024.05.31.15:40,6.87789,6.87794,6.87626,6.87651
2024.05.31.15:45,6.87655,6.87678,6.87523,6.87523
2024.05.31.15:50,6.87535,6.87563,6.87428,6.87555
2024.05.31.15:55,6.87554,6.87588,6.87351,6.87363
2024.05.31.16:00,6.8736,6.87574,6.8727,6.87447
2024.05.31.16:05,6.87449,6.87497,6.8744,6.87455
2024.05.31.16:10,6.87454,6.8749,6.87391,6.8743
2024.05.31.16:15,6.87429,6.8744,6.87385,6.87385
2024.05.31.16:20,6.87384,6.8756,6.87384,6.87506
2024.05.31.16:25,6.87507,6.87635,6.87506,6.87588
2024.05.31.16:30,6.87582,6.87653,6.87464,6.87504
2024.05.31.16:35,6.87515,6.8755,6.87499,6.87508
2024.05.31.16:40,6.8751,6.87529,6.87404,6.8743
2024.05.31.16:45,6.87437,6.87442,6.8742,6.87436
2024.05.31.16:50,6.87437,6.87437,6.87362,6.87391
2024.05.31.16:55,6.87385,6.87586,6.87264,6.87586
2024.06.02.17:05,6.87276,6.8737,6.87121,6.87148
2024.06.02.17:10,6.8719,6.8737,6.87183,6.8737
2024.06.02.17:15,6.87338,6.87416,6.87338,6.87406
2024.06.02.17:20,6.8737,6.87431,6.8737,6.87404
2024.06.02.17:25,6.8741,6.87443,6.87337,6.87338
2024.06.02.17:30,6.87388,6.87472,6.87356,6.87449
2024.06.02.17:35,6.8746,6.87464,6.87378,6.87411
2024.06.02.17:40,6.8741,6.8741,6.87348,6.87371
2024.06.02.17:45,6.87352,6.87404,6.87236,6.87381
2024.06.02.17:50,6.87391,6.87397,6.8734,6.87342
2024.06.02.17:55,6.87356,6.87494,6.87318,6.87364
2024.06.02.18:00,6.87257,6.87521,6.87196,6.87471
2024.06.02.18:05,6.87476,6.87503,6.87454,6.87454
2024.06.02.18:10,6.87457,6.87457,6.87295,6.87305
2024.06.02.18:15,6.87305,6.87305,6.87142,6.87146
2024.06.02.18:20,6.87152,6.87156,6.87126,6.87148
2024.06.02.18:25,6.87147,6.87224,6.87145,6.87208
2024.06.02.18:30,6.87205,6.87262,6.87164,6.87168
2024.06.02.18:35,6.87168,6.87203,6.87153,6.87165
2024.06.02.18:40,6.87166,6.87254,6.87165,6.8724
2024.06.02.18:45,6.87249,6.87264,6.87211,6.87227
2024.06.02.18:50,6.87226,6.87298,6.87219,6.87292
2024.06.02.18:55,6.87291,6.87317,6.87245,6.87309
2024.06.02.19:00,6.87306,6.87352,6.87288,6.87299
2024.06.02.19:05,6.87277,6.87343,6.87262,6.87304
2024.06.02.19:10,6.87307,6.8737,6.87307,6.87342
2024.06.02.19:15,6.87342,6.87381,6.87325,6.87375
2024.06.02.19:20,6.87376,6.87376,6.87345,6.87346
2024.06.02.19:25,6.87347,6.87354,6.87319,6.8732
2024.06.02.19:30,6.8732,6.87336,6.87214,6.87263
2024.06.02.19:35,6.87263,6.87289,6.87246,6.87262
2024.06.02.19:40,6.87261,6.87316,6.87256,6.87292
2024.06.02.19:45,6.87292,6.87293,6.8723,6.87262
2024.06.02.19:50,6.87262,6.87264,6.8723,6.87231
2024.06.02.19:55,6.87231,6.87261,6.87221,6.87232
2024.06.02.20:00,6.8724,6.87297,6.87175,6.87182
2024.06.02.20:05,6.87181,6.87319,6.87181,6.87248
2024.06.02.20:10,6.87257,6.87309,6.87131,6.87155
2024.06.02.20:15,6.87159,6.87176,6.87108,6.87114
2024.06.02.20:20,6.87111,6.8718,6.87066,6.87085
2024.06.02.20:25,6.8709,6.87117,6.87034,6.87096
2024.06.02.20:30,6.87096,6.87187,6.87086,6.8715
2024.06.02.20:35,6.87151,6.87219,6.87146,6.87208
2024.06.02.20:40,6.87205,6.87222,6.87177,6.87186
2024.06.02.20:45,6.87183,6.87183,6.87018,6.87066
2024.06.02.20:50,6.87068,6.87087,6.86967,6.8698
2024.06.02.20:55,6.86983,6.87008,6.86923,6.86999
2024.06.02.21:00,6.86999,6.86999,6.86916,6.86988
2024.06.02.21:05,6.86985,6.87032,6.86957,6.87005
2024.06.02.21:10,6.87005,6.87104,6.86994,6.87024
2024.06.02.21:15,6.87025,6.87053,6.86995,6.87038
2024.06.02.21:20,6.8704,6.87113,6.87032,6.87081
2024.06.02.21:25,6.87082,6.87104,6.87039,6.87084
2024.06.02.21:30,6.87071,6.8711,6.87051,6.87082
2024.06.02.21:35,6.87078,6.87106,6.8694,6.86973
2024.06.02.21:40,6.86973,6.86994,6.86917,6.86919
2024.06.02.21:45,6.86916,6.86922,6.86855,6.8691
2024.06.02.21:50,6.8691,6.86948,6.8686,6.86939
2024.06.02.21:55,6.8694,6.86943,6.86903,6.86928
2024.06.02.22:00,6.8693,6.86986,6.86914,6.86983
2024.06.02.22:05,6.86982,6.87176,6.86981,6.87169
2024.06.02.22:10,6.87162,6.8725,6.87147,6.87227
2024.06.02.22:15,6.87211,6.87272,6.872,6.87222
2024.06.02.22:20,6.87218,6.87282,6.87191,6.87277
2024.06.02.22:25,6.87283,6.87293,6.87217,6.87217
2024.06.02.22:30,6.87217,6.87244,6.87196,6.87234
2024.06.02.22:35,6.87234,6.87242,6.8718,6.8722
2024.06.02.22:40,6.8722,6.8722,6.87128,6.87155
2024.06.02.22:45,6.87155,6.87188,6.87124,6.87158
2024.06.02.22:50,6.87158,6.87218,6.87147,6.8717
2024.06.02.22:55,6.87172,6.87207,6.87148,6.87161
2024.06.02.23:00,6.87161,6.87209,6.87144,6.8719
2024.06.02.23:05,6.87178,6.87189,6.87053,6.87053
2024.06.02.23:10,6.87054,6.87058,6.86968,6.87057
2024.06.02.23:15,6.87057,6.87126,6.87025,6.87119
2024.06.02.23:20,6.87119,6.87188,6.87094,6.87124
2024.06.02.23:25,6.87117,6.87202,6.87116,6.8719
2024.06.02.23:30,6.87191,6.87326,6.87184,6.87306
2024.06.02.23:35,6.87306,6.87321,6.87255,6.87283
2024.06.02.23:40,6.87277,6.87349,6.87252,6.8731
2024.06.02.23:45,6.87298,6.8731,6.87251,6.87296
2024.06.02.23:50,6.87296,6.87452,6.87296,6.87452
2024.06.02.23:55,6.8745,6.87456,6.87411,6.8743
2024.06.03.00:00,6.8743,6.87459,6.8728,6.87281
2024.06.03.00:05,6.8728,6.87303,6.87227,6.87262
2024.06.03.00:10,6.87263,6.87304,6.87222,6.87261
2024.06.03.00:15,6.87261,6.87283,6.87256,6.87269
2024.06.03.00:20,6.87272,6.87273,6.87151,6.87161
2024.06.03.00:25,6.87161,6.87163,6.87105,6.8713
2024.06.03.00:30,6.87131,6.87157,6.87094,6.87157
2024.06.03.00:35,6.87153,6.87184,6.87147,6.8715
2024.06.03.00:40,6.87151,6.87227,6.87151,6.87216
2024.06.03.00:45,6.87216,6.87229,6.87149,6.8717
2024.06.03.00:50,6.87163,6.87216,6.87163,6.87215
2024.06.03.00:55,6.87223,6.87283,6.8722,6.87282
2024.06.03.01:00,6.87283,6.87329,6.87272,6.87318
2024.06.03.01:05,6.87313,6.87329,6.87276,6.87312
2024.06.03.01:10,6.87298,6.87298,6.87164,6.87175
2024.06.03.01:15,6.87172,6.87241,6.87143,6.87217
2024.06.03.01:20,6.87219,6.87296,6.87201,6.87215
2024.06.03.01:25,6.87216,6.8726,6.87216,6.87252
2024.06.03.01:30,6.87254,6.87321,6.87237,6.87273
2024.06.03.01:35,6.87273,6.87294,6.87218,6.87273
2024.06.03.01:40,6.87271,6.8748,6.87271,6.8744
2024.06.03.01:45,6.87439,6.87514,6.87439,6.87446
2024.06.03.01:50,6.8744,6.8744,6.87313,6.87327
2024.06.03.01:55,6.87324,6.87329,6.87206,6.8724
2024.06.03.02:00,6.87247,6.87289,6.87168,6.87255
2024.06.03.02:05,6.87246,6.87374,6.87238,6.8733
2024.06.03.02:10,6.87334,6.87453,6.87332,6.87346
2024.06.03.02:15,6.87356,6.8754,6.87339,6.87472
2024.06.03.02:20,6.87465,6.87524,6.87388,6.8741
2024.06.03.02:25,6.87407,6.87531,6.87407,6.87503
2024.06.03.02:30,6.87504,6.8762,6.87468,6.87573
2024.06.03.02:35,6.8757,6.8757,6.87264,6.87264
2024.06.03.02:40,6.87258,6.87289,6.87099,6.87154
2024.06.03.02:45,6.87154,6.8729,6.87153,6.8718
2024.06.03.02:50,6.8718,6.87237,6.87071,6.87077
2024.06.03.02:55,6.87077,6.8716,6.86856,6.86999
2024.06.03.03:00,6.86998,6.87196,6.86862,6.87171
2024.06.03.03:05,6.87172,6.87274,6.87134,6.87183
2024.06.03.03:10,6.87183,6.87323,6.87174,6.87323
2024.06.03.03:15,6.87324,6.87632,6.87324,6.87526
2024.06.03.03:20,6.8752,6.87551,6.87444,6.87548
2024.06.03.03:25,6.87544,6.87667,6.87526,6.87663
2024.06.03.03:30,6.8765,6.87732,6.87496,6.87499
2024.06.03.03:35,6.87501,6.87536,6.87393,6.87421
2024.06.03.03:40,6.87424,6.8748,6.87328,6.87357
2024.06.03.03:45,6.87364,6.87665,6.87364,6.87665
2024.06.03.03:50,6.87665,6.87911,6.87665,6.87823
2024.06.03.03:55,6.87824,6.88048,6.87754,6.88035
2024.06.03.04:00,6.88051,6.88257,6.87979,6.88049
2024.06.03.04:05,6.88051,6.88425,6.87984,6.88308
2024.06.03.04:10,6.88306,6.88402,6.88204,6.88345
2024.06.03.04:15,6.88344,6.88469,6.88289,6.88405
2024.06.03.04:20,6.88394,6.88394,6.88206,6.88242
2024.06.03.04:25,6.88261,6.88309,6.88164,6.88242
2024.06.03.04:30,6.88238,6.88269,6.87974,6.87976
2024.06.03.04:35,6.87981,6.8816,6.87981,6.88124
2024.06.03.04:40,6.88122,6.88244,6.8806,6.88226
2024.06.03.04:45,6.88233,6.88311,6.88147,6.88173
2024.06.03.04:50,6.88182,6.88182,6.87986,6.88017
2024.06.03.04:55,6.88019,6.88065,6.87902,6.88051
2024.06.03.05:00,6.88051,6.88217,6.88044,6.8807
2024.06.03.05:05,6.88072,6.88239,6.88001,6.88209
2024.06.03.05:10,6.88213,6.88353,6.88213,6.88301
2024.06.03.05:15,6.88301,6.8838,6.88246,6.88247
2024.06.03.05:20,6.88244,6.88378,6.88244,6.88271
2024.06.03.05:25,6.88271,6.88349,6.88174,6.88174
2024.06.03.05:30,6.88174,6.88184,6.87986,6.88059
2024.06.03.05:35,6.88068,6.88203,6.88001,6.88186
2024.06.03.05:40,6.88177,6.88419,6.88135,6.88408
2024.06.03.05:45,6.88398,6.88551,6.88355,6.88406
2024.06.03.05:50,6.88416,6.88453,6.88297,6.88311
2024.06.03.05:55,6.88313,6.88403,6.88224,6.88383
2024.06.03.06:00,6.88382,6.88531,6.88335,6.88499
2024.06.03.06:05,6.88501,6.88658,6.8844,6.88623
2024.06.03.06:10,6.88628,6.88805,6.88585,6.88707
2024.06.03.06:15,6.88708,6.88708,6.88469,6.88514
2024.06.03.06:20,6.88504,6.88577,6.88423,6.88577
2024.06.03.06:25,6.88592,6.8861,6.88511,6.88579
2024.06.03.06:30,6.88555,6.88827,6.88526,6.88827
2024.06.03.06:35,6.88828,6.88828,6.88585,6.88585
2024.06.03.06:40,6.88598,6.88635,6.88448,6.88515
2024.06.03.06:45,6.88515,6.88556,6.88375,6.88398
2024.06.03.06:50,6.88396,6.88419,6.88127,6.88127
2024.06.03.06:55,6.88126,6.88275,6.88105,6.88228
2024.06.03.07:00,6.88232,6.88232,6.88049,6.88071
2024.06.03.07:05,6.88079,6.88127,6.87985,6.8808
2024.06.03.07:10,6.88088,6.88126,6.87959,6.88022
2024.06.03.07:15,6.88022,6.88026,6.87765,6.87819
2024.06.03.07:20,6.87818,6.8789,6.87775,6.87877
2024.06.03.07:25,6.87887,6.87989,6.8782,6.87954
2024.06.03.07:30,6.87948,6.88022,6.87887,6.87902
2024.06.03.07:35,6.87899,6.87975,6.87878,6.87955
2024.06.03.07:40,6.87948,6.88005,6.87843,6.87864
2024.06.03.07:45,6.8786,6.87991,6.87785,6.8795
2024.06.03.07:50,6.87957,6.87964,6.8779,6.87879
2024.06.03.07:55,6.87881,6.88004,6.87747,6.87849
2024.06.03.08:00,6.87841,6.87986,6.87783,6.87921
2024.06.03.08:05,6.87922,6.87978,6.87841,6.87966
2024.06.03.08:10,6.87951,6.88019,6.87864,6.87931
2024.06.03.08:15,6.87927,6.87927,6.87814,6.87817
2024.06.03.08:20,6.87809,6.8782,6.876,6.876
2024.06.03.08:25,6.87609,6.87675,6.87537,6.87615
2024.06.03.08:30,6.87607,6.87643,6.87436,6.87439
2024.06.03.08:35,6.87436,6.87636,6.87431,6.87538
2024.06.03.08:40,6.87542,6.87557,6.8741,6.87553
2024.06.03.08:45,6.87563,6.87799,6.87551,6.87754
2024.06.03.08:50,6.87745,6.87896,6.87735,6.87829
2024.06.03.08:55,6.87827,6.87831,6.87679,6.87756
2024.06.03.09:00,6.87759,6.87759,6.87505,6.87562
2024.06.03.09:05,6.87557,6.87706,6.87495,6.87582
2024.06.03.09:10,6.87573,6.87589,6.87453,6.87539
2024.06.03.09:15,6.87535,6.87572,6.87412,6.8746
2024.06.03.09:20,6.87467,6.87598,6.87358,6.87399
2024.06.03.09:25,6.87407,6.87423,6.87232,6.87281
2024.06.03.09:30,6.87266,6.87365,6.87179,6.87179
2024.06.03.09:35,6.87174,6.87285,6.87149,6.87218
2024.06.03.09:40,6.87219,6.87281,6.8714,6.87156
2024.06.03.09:45,6.87161,6.87361,6.87145,6.87264
2024.06.03.09:50,6.87264,6.87442,6.8725,6.87312
2024.06.03.09:55,6.87309,6.87458,6.87262,6.87286
2024.06.03.10:00,6.87286,6.87286,6.85878,6.86144
2024.06.03.10:05,6.86147,6.86148,6.85517,6.85689
2024.06.03.10:10,6.85689,6.85692,6.85398,6.85542
2024.06.03.10:15,6.85542,6.85588,6.8534,6.85437
2024.06.03.10:20,6.85437,6.859,6.85388,6.85761
2024.06.03.10:25,6.85752,6.85955,6.85583,6.85606
2024.06.03.10:30,6.856,6.85923,6.85519,6.85911
2024.06.03.10:35,6.85907,6.85907,6.85488,6.8555
2024.06.03.10:40,6.85557,6.85763,6.8551,6.85738
2024.06.03.10:45,6.85738,6.85972,6.85703,6.85911
2024.06.03.10:50,6.85902,6.86065,6.85816,6.86056
2024.06.03.10:55,6.86047,6.86364,6.86047,6.86139
2024.06.03.11:00,6.86137,6.86153,6.8573,6.85779
2024.06.03.11:05,6.85773,6.85832,6.85518,6.85519
2024.06.03.11:10,6.85518,6.85593,6.85349,6.85385
2024.06.03.11:15,6.85399,6.85437,6.85316,6.85356
2024.06.03.11:20,6.85349,6.85351,6.85145,6.85145
2024.06.03.11:25,6.85146,6.8516,6.84989,6.85067
2024.06.03.11:30,6.85058,6.85151,6.84984,6.85029
2024.06.03.11:35,6.85031,6.85053,6.84878,6.84931
2024.06.03.11:40,6.84931,6.84991,6.84883,6.8497
2024.06.03.11:45,6.84964,6.85087,6.84949,6.84953
2024.06.03.11:50,6.84953,6.85017,6.84856,6.84872
2024.06.03.11:55,6.8488,6.8498,6.84858,6.84903
2024.06.03.12:00,6.84903,6.84981,6.84851,6.84945
2024.06.03.12:05,6.84937,6.85034,6.84937,6.8501
2024.06.03.12:10,6.84998,6.85113,6.84858,6.85105
2024.06.03.12:15,6.85096,6.85178,6.85012,6.85178
2024.06.03.12:20,6.85177,6.85255,6.85109,6.85207
2024.06.03.12:25,6.85214,6.85299,6.85173,6.85256
2024.06.03.12:30,6.85254,6.85435,6.85254,6.85363
2024.06.03.12:35,6.85359,6.85376,6.85132,6.85145
2024.06.03.12:40,6.85148,6.8521,6.85081,6.85158
2024.06.03.12:45,6.85166,6.85189,6.85054,6.85092
2024.06.03.12:50,6.85105,6.85202,6.85067,6.85113
2024.06.03.12:55,6.85102,6.85186,6.85046,6.85176
2024.06.03.13:00,6.85186,6.85297,6.85162,6.85214
2024.06.03.13:05,6.85216,6.85285,6.85132,6.85281
2024.06.03.13:10,6.85274,6.85424,6.85244,6.85289
2024.06.03.13:15,6.85296,6.85346,6.85088,6.85104
2024.06.03.13:20,6.85109,6.85124,6.84988,6.85057
2024.06.03.13:25,6.8507,6.85118,6.84997,6.85007
2024.06.03.13:30,6.85007,6.85035,6.84974,6.85012
2024.06.03.13:35,6.85019,6.85059,6.84965,6.84994
2024.06.03.13:40,6.85008,6.85053,6.84961,6.84984
2024.06.03.13:45,6.84985,6.85104,6.84961,6.85049
2024.06.03.13:50,6.85049,6.85137,6.85032,6.85059
2024.06.03.13:55,6.8507,6.85131,6.8499,6.84993
2024.06.03.14:00,6.84986,6.85055,6.84957,6.85026
2024.06.03.14:05,6.85014,6.8506,6.84946,6.84973
2024.06.03.14:10,6.84971,6.85042,6.84955,6.85011
2024.06.03.14:15,6.85012,6.85012,6.84862,6.84874
2024.06.03.14:20,6.84875,6.84875,6.84724,6.84731
2024.06.03.14:25,6.84715,6.84719,6.84645,6.84695
2024.06.03.14:30,6.84683,6.84697,6.8458,6.84645
2024.06.03.14:35,6.84653,6.847,6.84532,6.84532
2024.06.03.14:40,6.84536,6.84638,6.84485,6.84607
2024.06.03.14:45,6.84608,6.84608,6.84481,6.84484
2024.06.03.14:50,6.84481,6.84505,6.84411,6.84439
2024.06.03.14:55,6.84432,6.84496,6.8438,6.84416
2024.06.03.15:00,6.84424,6.84483,6.84354,6.84363
2024.06.03.15:05,6.84364,6.84435,6.84338,6.84382
2024.06.03.15:10,6.84382,6.84425,6.84343,6.84373
2024.06.03.15:15,6.84364,6.84366,6.84291,6.84317
2024.06.03.15:20,6.84315,6.84356,6.84283,6.84354
2024.06.03.15:25,6.84354,6.84431,6.84354,6.84418
2024.06.03.15:30,6.84431,6.84499,6.84362,6.84383
2024.06.03.15:35,6.84401,6.84437,6.84378,6.84431
2024.06.03.15:40,6.84424,6.84443,6.84336,6.84345
2024.06.03.15:45,6.84354,6.84354,6.84255,6.84255
